"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"IT000016090","1970-04-15","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  180",",,I","   42",",,E","  116","H,,S"
"IT000016090","1970-04-16","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  190",",,I","   39",",,E","  119","H,,S"
"IT000016090","1970-04-17","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  200",",,I","   79",",,E","  136","H,,S"
"IT000016090","1970-04-18","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  230",",,I","   89",",,E","  151","H,,S"
"IT000016090","1970-04-19","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    1",",,E",,,"  210",",,I","   88",",,E","  153","H,,S"
"IT000016090","1970-04-20","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    1",",,E",,,"  180",",,I","  110",",,E","  140","H,,S"
"IT000016090","1970-04-21","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    4",",,E",,,"  160",",,I","   70",",,E","  110","H,,S"
"IT000016090","1970-04-22","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  190",",,I","   48",",,E","  120","H,,S"
"IT000016090","1970-04-23","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  220",",,I","   80",",,E","  151","H,,S"
"IT000016090","1970-04-24","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  230",",,I","  107",",,E","  165","H,,S"
"IT000016090","1970-04-25","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  220",",,I","  137",",,E","  176","H,,S"
"IT000016090","1970-04-26","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   48",",,E",,,"  170",",,I","   93",",,E","  137","H,,S"
"IT000016090","1970-04-27","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   20",",,E",,,"  180",",,I","   43",",,E","  106","H,,S"
"IT000016090","1970-04-28","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    1",",,E",,,"  160",",,I","   50",",,E","  105","H,,S"
"IT000016090","1970-04-29","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   38",",,E",,,"  160",",,I","   52",",,E","  109","H,,S"
"IT000016090","1970-04-30","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  170",",,I","   40",",,E","  111","H,,S"
"IT000016090","1970-05-01","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  190",",,I","   28",",,E","  109","H,,S"
"IT000016090","1970-05-02","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  150",",,I","   43",",,E","  102","H,,S"
"IT000016090","1970-05-03","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  170",",,I","   30",",,E","  109","H,,S"
"IT000016090","1970-05-04","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  190",",,I","   69",",,E","  129","H,,S"
"IT000016090","1970-05-05","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  220",",,I","   54",",,E","  144","H,,S"
"IT000016090","1970-05-06","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   94",",,E",,,"  140",",,I","   98",",,E","  118","H,,S"
"IT000016090","1970-05-07","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   60",",,E",,,"  140",",,I","  100",",,E","  124","H,,S"
"IT000016090","1970-05-08","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","  146",",,E",,,"  180",",,I","  102",",,E","  131","H,,S"
"IT000016090","1970-05-09","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  160",",,I","   48",",,E","  117","H,,S"
"IT000016090","1970-05-10","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   88",",,E",,,"  140",",,I","  103",",,E","  124","H,,S"
"IT000016090","1970-05-11","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  200",",,I","   68",",,E","  127","H,,S"
"IT000016090","1970-05-12","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  210",",,I","   80",",,E","  146","H,,S"
"IT000016090","1970-05-13","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    1",",,E",,,"  230",",,I","   92",",,E","  161","H,,S"
"IT000016090","1970-05-14","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  240",",,I","   90",",,E","  168","H,,S"
"IT000016090","1970-05-15","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  240",",,I","  118",",,E","  187","H,,S"
"IT000016090","1970-05-16","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  230",",,I","  129",",,E","  174","H,,S"
"IT000016090","1970-05-17","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   96",",,E",,,"  190",",,I","  132",",,E","  148","H,,S"
"IT000016090","1970-05-18","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    1",",,E",,,"  240",",,I","  122",",,E","  164","H,,S"
"IT000016090","1970-05-19","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    1",",,E",,,"  220",",,I","   96",",,E","  171","H,,S"
"IT000016090","1970-05-20","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  250",",,I","  114",",,E","  178","H,,S"
"IT000016090","1970-05-21","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  250",",,I","  104",",,E","  188","H,,S"
"IT000016090","1970-05-22","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   34",",,E",,,"  180",",,I","  108",",,E","  143","H,,S"
"IT000016090","1970-05-23","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  230",",,I","   55",",,E","  153","H,,S"
"IT000016090","1970-05-24","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  220",",,I","   86",",,E","  161","H,,S"
"IT000016090","1970-05-25","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  220",",,I","   97",",,E","  168","H,,S"
"IT000016090","1970-05-26","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    1",",,E",,,"  230",",,I","  114",",,E","  167","H,,S"
"IT000016090","1970-05-27","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    4",",,E",,,"  240",",,I","   99",",,E","  183","H,,S"
"IT000016090","1970-05-28","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    1",",,E",,,"  220",",,I","  106",",,E","  164","H,,S"
"IT000016090","1970-05-29","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  230",",,I","   93",",,E","  167","H,,S"
"IT000016090","1970-05-30","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   84",",,E",,,"  180",",,I","  131",",,E","  161","H,,S"
"IT000016090","1970-05-31","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  250",",,I","  106",",,E","  181","H,,S"
"IT000016090","1970-06-01","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  260",",,I","  116",",,E","  192","H,,S"
"IT000016090","1970-06-02","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  260",",,I","  127",",,E","  197","H,,S"
"IT000016090","1970-06-03","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  220",",,I","  150",",,E","  181","H,,S"
"IT000016090","1970-06-04","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    2",",,E",,,"  180",",,I","  133",",,E","  153","H,,S"
"IT000016090","1970-06-05","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  210",",,I","  124",",,E","  164","H,,S"
"IT000016090","1970-06-06","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   10",",,E",,,"  220",",,I","  139",",,E","  171","H,,S"
"IT000016090","1970-06-07","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    2",",,E",,,"  230",",,I","  163",",,E","  194","H,,S"
"IT000016090","1970-06-08","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  270",",,I","  159",",,E","  215","H,,S"
"IT000016090","1970-06-09","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   14",",,E",,,"  230",",,I","  173",",,E","  194","H,,S"
"IT000016090","1970-06-10","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  260",",,I","  154",",,E","  212","H,,S"
"IT000016090","1970-06-11","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  300",",,I","  152",",,E","  236","H,,S"
"IT000016090","1970-06-12","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    1",",,E",,,"  300",",,I","  180",",,E","  235","H,,S"
"IT000016090","1970-06-13","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  300",",,I","  180",",,E","  242","H,,S"
"IT000016090","1970-06-14","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  280",",,I","  188",",,E","  233","H,,S"
"IT000016090","1970-06-15","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  290",",,I","  178",",,E","  236","H,,S"
"IT000016090","1970-06-16","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    1",",,E",,,"  300",",,I","  177",",,E","  247","H,,S"
"IT000016090","1970-06-17","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    1",",,E",,,"  300",",,I","  201",",,E","  248","H,,S"
"IT000016090","1970-06-18","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","  166",",,E",,,"  290",",,I","  153",",,E","  209","H,,S"
"IT000016090","1970-06-19","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","  286",",,E",,,"  260",",,I","  160",",,E","  199","H,,S"
"IT000016090","1970-06-20","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  280",",,I","  171",",,E","  227","H,,S"
"IT000016090","1970-06-21","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  290",",,I","  170",",,E","  239","H,,S"
"IT000016090","1970-06-22","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  310",",,I","  177",",,E","  246","H,,S"
"IT000016090","1970-06-23","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    1",",,E",,,"  310",",,I","  179",",,E","  243","H,,S"
"IT000016090","1970-06-24","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  300",",,I","  169",",,E","  242","H,,S"
"IT000016090","1970-06-25","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  300",",,I","  180",",,E","  243","H,,S"
"IT000016090","1970-06-26","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  320",",,I","  200",",,E","  262","H,,S"
"IT000016090","1970-06-27","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  320",",,I","  204",",,E","  263","H,,S"
"IT000016090","1970-06-28","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  320",",,I","  199",",,E","  261","H,,S"
"IT000016090","1970-06-29","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  290",",,I","  179",",,E","  236","H,,S"
"IT000016090","1970-06-30","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    1",",,E",,,"  270",",,I","  171",",,E","  214","H,,S"
"IT000016090","1970-07-01","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    1",",,E",,,"  260",",,I","  139",",,E","  215","H,,S"
"IT000016090","1970-07-02","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  280",",,I","  152",",,E","  216","H,,S"
"IT000016090","1970-07-03","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    1",",,E",,,"  210",",,I","  172",",,E","  185","H,,S"
"IT000016090","1970-07-04","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    2",",,E",,,"  230",",,I","  150",",,E","  192","H,,S"
"IT000016090","1970-07-05","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  270",",,I","  148",",,E","  207","H,,S"
"IT000016090","1970-07-06","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  300",",,I","  141",",,E","  230","H,,S"
"IT000016090","1970-07-07","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  300",",,I","  187",",,E","  249","H,,S"
"IT000016090","1970-07-08","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  310",",,I","  183",",,E","  249","H,,S"
"IT000016090","1970-07-09","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    4",",,E",,,"  310",",,I","  184",",,E","  247","H,,S"
"IT000016090","1970-07-10","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  320",",,I","  178",",,E","  257","H,,S"
"IT000016090","1970-07-11","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  330",",,I","  208",",,E","  273","H,,S"
"IT000016090","1970-07-12","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  340",",,I","  214",",,E","  280","H,,S"
"IT000016090","1970-07-13","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  330",",,I","  219",",,E","  278","H,,S"
"IT000016090","1970-07-14","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  330",",,I","  210",",,E","  273","H,,S"
"IT000016090","1970-07-15","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   10",",,E",,,"  320",",,I","  139",",,E","  229","H,,S"
"IT000016090","1970-07-16","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   82",",,E",,,"  190",",,I","  120",",,E","  148","H,,S"
"IT000016090","1970-07-17","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  250",",,I","  118",",,E","  195","H,,S"
"IT000016090","1970-07-18","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  250",",,I","  152",",,E","  211","H,,S"
"IT000016090","1970-07-19","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  270",",,I","  118",",,E","  207","H,,S"
"IT000016090","1970-07-20","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    6",",,E",,,"  260",",,I","  142",",,E","  201","H,,S"
"IT000016090","1970-07-21","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  290",",,I","  174",",,E","  232","H,,S"
"IT000016090","1970-07-22","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  300",",,I","  172",",,E","  241","H,,S"
"IT000016090","1970-07-23","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  320",",,I","  204",",,E","  264","H,,S"
"IT000016090","1970-07-24","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  330",",,I","  218",",,E","  278","H,,S"
"IT000016090","1970-07-25","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    1",",,E",,,"  310",",,I","  198",",,E","  258","H,,S"
"IT000016090","1970-07-26","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  290",",,I","  174",",,E","  233","H,,S"
"IT000016090","1970-07-27","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  300",",,I","  159",",,E","  239","H,,S"
"IT000016090","1970-07-28","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  320",",,I","  188",",,E","  251","H,,S"
"IT000016090","1970-07-29","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  320",",,I","  190",",,E","  261","H,,S"
"IT000016090","1970-07-30","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   28",",,E",,,"  310",",,I","  190",",,E","  226","H,,S"
"IT000016090","1970-07-31","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    4",",,E",,,"  310",",,I","  175",",,E","  237","H,,S"
"IT000016090","1970-08-01","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  310",",,I","  180",",,E","  250","H,,S"
"IT000016090","1970-08-02","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  310",",,I","  180",",,E","  250","H,,S"
"IT000016090","1970-08-03","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    4",",,E",,,"  310",",,I","  192",",,E","  243","H,,S"
"IT000016090","1970-08-04","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    1",",,E",,,"  300",",,I","  168",",,E","  238","H,,S"
"IT000016090","1970-08-05","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  320",",,I","  188",",,E","  250","H,,S"
"IT000016090","1970-08-06","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  330",",,I","  202",",,E","  268","H,,S"
"IT000016090","1970-08-07","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  330",",,I","  207",",,E","  270","H,,S"
"IT000016090","1970-08-08","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  310",",,I","  190",",,E","  256","H,,S"
"IT000016090","1970-08-09","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","  266",",,E",,,"  210",",,I","  169",",,E","  186","H,,S"
"IT000016090","1970-08-10","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    6",",,E",,,"  240",",,I","  171",",,E","  208","H,,S"
"IT000016090","1970-08-11","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  280",",,I","  168",",,E","  231","H,,S"
"IT000016090","1970-08-12","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  290",",,I","  178",",,E","  232","H,,S"
"IT000016090","1970-08-13","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  300",",,I","  188",",,E","  241","H,,S"
"IT000016090","1970-08-14","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  310",",,I","  209",",,E","  258","H,,S"
"IT000016090","1970-08-15","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   68",",,E",,,"  260",",,I","  184",",,E","  222","H,,S"
"IT000016090","1970-08-16","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  280",",,I","  181",",,E","  233","H,,S"
"IT000016090","1970-08-17","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   12",",,E",,,"  280",",,I","  200",",,E","  229","H,,S"
"IT000016090","1970-08-18","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  270",",,I","  164",",,E","  226","H,,S"
"IT000016090","1970-08-19","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    1",",,E",,,"  260",",,I","  180",",,E","  220","H,,S"
"IT000016090","1970-08-20","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  290",",,I","  177",",,E","  231","H,,S"
"IT000016090","1970-08-21","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   72",",,E",,,"  270",",,I","  163",",,E","  206","H,,S"
"IT000016090","1970-08-22","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   14",",,E",,,"  260",",,I","  132",",,E","  196","H,,S"
"IT000016090","1970-08-23","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","  110",",,E",,,"  210",",,I","  148",",,E","  179","H,,S"
"IT000016090","1970-08-24","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   74",",,E",,,"  230",",,I","  146",",,E","  170","H,,S"
"IT000016090","1970-08-25","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  260",",,I","  120",",,E","  192","H,,S"
"IT000016090","1970-08-26","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  250",",,I","  146",",,E","  199","H,,S"
"IT000016090","1970-08-27","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  270",",,I","  150",",,E","  212","H,,S"
"IT000016090","1970-08-28","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  260",",,I","  176",",,E","  216","H,,S"
"IT000016090","1970-08-29","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","  106",",,E",,,"  220",",,I","  169",",,E","  187","H,,S"
"IT000016090","1970-08-30","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","  212",",,E",,,"  240",",,I","  160",",,E","  196","H,,S"
"IT000016090","1970-08-31","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   12",",,E",,,"  260",",,I","  181",",,E","  217","H,,S"
"IT000016090","1970-09-01","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  270",",,I","  168",",,E","  213","H,,S"
"IT000016090","1970-09-02","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  260",",,I","  165",",,E","  215","H,,S"
"IT000016090","1970-09-03","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  270",",,I","  165",",,E","  219","H,,S"
"IT000016090","1970-09-04","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  270",",,I","  180",",,E","  219","H,,S"
"IT000016090","1970-09-05","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  270",",,I","  187",",,E","  224","H,,S"
"IT000016090","1970-09-06","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    1",",,E",,,"  270",",,I","  141",",,E","  218","H,,S"
"IT000016090","1970-09-07","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  280",",,I","  180",",,E","  228","H,,S"
"IT000016090","1970-09-08","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  270",",,I","  172",",,E","  221","H,,S"
"IT000016090","1970-09-09","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  270",",,I","  169",",,E","  221","H,,S"
"IT000016090","1970-09-10","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  290",",,I","  169",",,E","  228","H,,S"
"IT000016090","1970-09-11","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    5",",,E",,,"  280",",,I","  189",",,E","  232","H,,S"
"IT000016090","1970-09-12","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   60",",,E",,,"  290",",,I","  170",",,E","  227","H,,S"
"IT000016090","1970-09-13","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  260",",,I","  138",",,E","  197","H,,S"
"IT000016090","1970-09-14","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  250",",,I","  170",",,E","  208","H,,S"
"IT000016090","1970-09-15","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  270",",,I","  131",",,E","  200","H,,S"
"IT000016090","1970-09-16","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  270",",,I","  152",",,E","  208","H,,S"
"IT000016090","1970-09-17","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   36",",,E",,,"  230",",,I","  103",",,E","  167","H,,S"
"IT000016090","1970-09-18","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  240",",,I","   99",",,E","  165","H,,S"
"IT000016090","1970-09-19","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  260",",,I","  114",",,E","  184","H,,S"
"IT000016090","1970-09-20","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  270",",,I","  121",",,E","  196","H,,S"
"IT000016090","1970-09-21","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  280",",,I","  118",",,E","  198","H,,S"
"IT000016090","1970-09-22","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  240",",,I","  144",",,E","  198","H,,S"
"IT000016090","1970-09-23","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   12",",,E",,,"  190",",,I","  153",",,E","  173","H,,S"
"IT000016090","1970-09-24","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    1",",,E",,,"  210",",,I","  135",",,E","  175","H,,S"
"IT000016090","1970-09-25","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  230",",,I","  123",",,E","  174","H,,S"
"IT000016090","1970-09-26","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  240",",,I","  108",",,E","  172","H,,S"
"IT000016090","1970-09-27","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  240",",,I","  130",",,E","  181","H,,S"
"IT000016090","1970-09-28","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  220",",,I","  142",",,E","  176","H,,S"
"IT000016090","1970-09-29","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  210",",,I","  109",",,E","  151","H,,S"
"IT000016090","1970-09-30","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  210",",,I","   90",",,E","  148","H,,S"
"IT000016090","1970-10-01","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   18",",,E",,,"  190",",,I","  125",",,E","  152","H,,S"
"IT000016090","1970-10-02","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  200",",,I","   84",",,E","  138","H,,S"
"IT000016090","1970-10-03","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  220",",,I","   83",",,E","  136","H,,S"
"IT000016090","1970-10-04","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  220",",,I","   60",",,E","  131","H,,S"
"IT000016090","1970-10-05","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  220",",,I","   74",",,E","  143","H,,S"
"IT000016090","1970-10-06","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  220",",,I","   83",",,E","  147","H,,S"
"IT000016090","1970-10-07","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","    0",",,E",,,"  220",",,I","   89",",,E","  159","H,,S"
"IT000016090","1970-10-08","45.3831","10.8667","68.0","VERONA VILLAFRANCA, IT","   40",",,E",,,"  190",",,I","  150",",,E","  171","H,,S"
