values_fd,values_o
2236.7791329388947,5424.0
2270.8536207142315,5455.2
2255.367004490922,5440.3
2282.6677252450886,5465.3
2213.5062968967322,5396.9
2258.351304294331,5434.5
2244.3425610435766,5420.5
2248.2531964276845,5422.0
2250.643784281968,5422.8
2197.779745312476,5368.6
2220.0414818335034,5384.2
2225.466301516859,5387.6
2222.531771682072,5383.1
2251.494943007933,5410.1
2246.4799544051016,5406.2
2262.9476128643855,5422.1
2242.621445930753,5402.7
2246.0519710077747,5404.2
2199.534303673973,5356.7
2211.043436031816,5362.6
2216.5771138640766,5365.8
2243.481676606794,5391.2
2299.7067797209384,5448.6
2285.8379789422597,5440.4
2300.9470671951617,5456.9
2318.6080887808694,5477.0
2297.0210706189628,5458.6
2282.6605147197247,5444.0
2286.040655439144,5446.1
2279.9238185003305,5439.7
2294.9768997158494,5453.9
2297.7307061509055,5457.6
2301.0822840816445,5461.6
2294.1212892814806,5455.3
2310.556414234945,5471.4
2280.9782628903486,5443.3
2287.4713350033658,5447.6
2276.055369078407,5435.7
2271.2339257611184,5429.3
2255.2285971331157,5411.8
2264.2842307624687,5418.2
2209.811891706486,5362.9
2174.4115783868388,5321.2
2177.5306111822256,5317.0
2186.081216047814,5321.1
2186.406924533952,5318.8
2195.293212418248,5325.3
2213.74709846962,5342.5
2201.945035883071,5331.1
2202.2277521786705,5329.8
2225.691624199898,5352.0
2218.416518750399,5345.9
2187.6595593317275,5314.6
2142.6828640065614,5266.0
2212.7543951418515,5329.3
2200.006870684466,5319.3
2221.3863569840473,5340.0
2236.055363748195,5356.1
2237.356534609706,5359.3
2264.752037116369,5387.7
2239.589287699815,5365.8
2257.5285118621055,5383.0
2272.4471947741295,5399.5
2272.205196642435,5401.6
2268.754387682433,5399.5
2226.8558482569456,5358.2
2222.231306870406,5349.9
2216.587591415443,5341.9
2248.494590051715,5371.7
2261.985474460099,5386.9
2272.9600621212962,5399.8
2254.0882498944584,5383.0
2328.0735168028505,5456.3
2333.4926457175407,5468.9
2340.1060903318466,5480.0
2352.700845869936,5496.3
2356.462534868947,5504.0
2373.1721421648226,5523.9
2364.0517442697283,5518.9
2378.425536799491,5535.3
2405.922866834973,5566.1
2435.1300228520877,5600.5
2442.7720139498015,5614.6
2437.890896325754,5614.9
2460.763003494649,5641.2
2405.7108619839587,5591.4
2380.2634276643976,5564.3
2383.4458151850286,5565.1
2423.879334379658,5605.1
2403.621384188953,5588.9
2416.6811272770265,5602.4
2410.769087874218,5598.6
2415.3852169601832,5604.2
2433.594426335868,5623.9
2485.127953862024,5678.5
2487.9493258097737,5688.6
2404.391938800912,5609.9
2395.7915377661184,5596.6
2397.2363574541387,5595.6
2418.686050626885,5616.1
2419.784171679878,5618.9
2449.46091574159,5649.7
2402.4076409427744,5606.5
2366.394820871179,5568.2
2359.4106756607084,5556.9
2360.5232714048752,5555.1
2400.596625480747,5593.5
2427.3660859564443,5623.1
2441.6538579563803,5641.4
2474.172870496376,5677.7
2500.924782323453,5710.2
2514.5388879903003,5730.2
2481.962837592935,5703.3
2479.8974905211135,5702.1
2509.6568860322095,5733.2
2475.2053377343973,5703.2
2457.869121122127,5685.5
2431.873987199659,5658.4
2486.259579125098,5710.1
2506.6798905995506,5734.8
2444.613723199773,5677.2
2439.460926365275,5668.8
2436.9554157888815,5664.7
2408.594517487336,5635.4
2363.9639593908705,5587.5
2365.4649749021755,5582.8
2394.5881231185917,5608.5
2409.485643102589,5623.9
2440.922697757873,5656.6
2390.188103022613,5609.5
2394.273504665075,5610.5
2377.5739284044134,5592.8
2430.3986084271787,5643.3
2405.8988739875394,5622.7
2351.73035659818,5568.0
2347.8203657410672,5558.6
2350.065623442868,5557.5
2353.57907273738,5559.0
2341.287755652522,5545.5
2382.6818561727537,5584.6
2379.9298381488043,5584.4
2363.5873784792766,5568.8
2344.2309448824,5548.2
2228.4383485022936,5429.8
2211.8697593694433,5400.1
2283.5326709397777,5462.6
2259.1440097072336,5439.1
2246.393442971449,5423.0
2250.5306758516963,5423.3
2215.2039993877734,5385.5
2213.324154677644,5377.9
2239.299164757286,5399.8
2263.214681264331,5423.1
2249.9109463179143,5410.9
2276.104285447748,5435.7
2271.3464633428202,5432.4
2240.272747244882,5401.2
2294.8711042546806,5452.4
2346.5109720052014,5507.4
2317.284057348039,5484.7
2212.260840105788,5380.3
2238.5941069578703,5396.9
2216.3138477251573,5372.1
2223.3504537566378,5374.8
2254.313411815568,5403.5
2253.1751511017687,5403.5
2207.6862507557757,5357.9
2229.512143195659,5374.8
2284.109168627787,5428.6
2275.5156631818368,5424.4
2295.415570392572,5445.4
2329.5826318191753,5482.2
2331.500867330484,5489.0
2312.4587371630287,5473.0
2296.649547118756,5457.4
2331.4709047440365,5491.2
2324.8072539428017,5487.7
2343.3752869374366,5507.4
2303.586984498892,5470.4
2300.4757583305186,5465.1
2317.8099757556743,5481.3
2313.9656836788427,5478.6
2307.2596875284785,5472.1
2323.821412129957,5488.2
2308.2448965932776,5474.1
2304.878971132205,5470.0
2296.779559082952,5461.3
2347.902906178173,5511.3
2392.8355939252006,5560.7
2380.5815849233295,5555.3
2364.713220902721,5542.3
2371.898424638843,5550.2
2320.666767258365,5500.7
2332.30952637691,5508.6
2351.374755238441,5527.2
2373.1488244737357,5550.6
2349.7573372382826,5530.3
2290.4105981783596,5470.5
2299.5145044866554,5473.8
2342.907516841171,5515.1
2287.352283668502,5462.4
2315.731515540967,5486.5
2335.8499642686975,5507.2
2304.629169569229,5478.0
2233.038177563589,5404.3
2260.45211139509,5423.5
2259.758060948076,5420.9
2240.913516920404,5400.2
2274.648354550764,5430.5
2264.8314658357035,5421.7
2261.8287483195927,5417.7
2211.1423537490723,5365.9
2128.6111590048126,5277.4
2129.1422044010533,5266.1
2102.9914093432153,5232.8
2165.3177624671816,5287.2
2176.204614562087,5298.6
2184.807741564262,5307.1
2136.468972167457,5258.7
2093.37477323119,5210.1
2116.411701274474,5225.3
2159.7761351928366,5265.8
2147.025744680586,5254.6
2138.2384508055698,5244.4
2167.640979568281,5271.6
2200.48200536769,5305.6
2160.380534768883,5268.8
2188.73338084253,5294.6
2167.44988560771,5274.7
2134.673537076967,5240.2
2139.0543553686507,5240.2
2134.840589665271,5233.7
2145.2189565796502,5241.8
2165.8070199510316,5261.6
2161.258040828896,5258.1
2190.59848087293,5287.1
2207.0098829183376,5306.0
2214.266195896477,5316.0
2246.3526745755344,5350.3
2235.797480120354,5344.3
2239.4664644291183,5349.6
2254.9800029966655,5366.8
2258.7843412729253,5373.4
2230.871246143793,5347.7
2258.160369914111,5373.8
2261.4991763924118,5379.6
2295.6930380263484,5415.6
2287.8870843349573,5412.5
2276.8652378346774,5403.6
2295.2287909771667,5422.6
2258.6499076787245,5388.7
2253.9829100945044,5382.2
2254.601679867509,5381.8
2299.269176423163,5426.1
2300.9613437284556,5432.1
2303.2875102873563,5437.0
2309.2357959409937,5445.0
2302.2756176676603,5440.2
2293.0523738188294,5431.9
2241.4189393927036,5380.3
2239.8031528360134,5373.9
2196.546707416648,5328.1
2231.1764464965527,5356.8
2145.9306404385175,5271.5
2187.578029935803,5304.0
2238.741472315458,5354.0
2259.6987482643226,5378.5
2194.0473541693927,5316.3
2195.3943432557717,5312.9
2241.0034888013033,5356.2
2235.6684485141777,5353.8
2256.076449909123,5374.9
2229.947404778841,5351.2
2204.8133492364677,5324.8
2203.5480266514082,5320.5
2210.7811116875832,5325.9
2247.54002675562,5362.1
2293.869239171096,5411.5
2274.369236958486,5398.1
2294.9581026453566,5420.2
2276.948460856356,5405.6
2312.4059700719163,5441.5
2295.2307454772517,5428.6
2295.986486146817,5430.3
2304.838123619991,5440.3
2318.522884319978,5455.9
2335.145555946019,5475.3
2321.3595642336854,5465.1
2363.6784774331954,5508.5
2363.8496127674143,5514.1
2354.3845574949846,5508.1
2333.662074837869,5489.1
2324.0369886310154,5479.1
2318.78511525216,5473.3
2303.2191712103504,5457.3
2315.3513647886357,5467.9
2404.7868909953118,5557.9
2411.5788220963327,5574.0
2403.335010996145,5571.7
2402.293695182101,5574.0
2385.9687413511765,5560.4
2432.6312133507226,5607.8
2413.070327463131,5594.1
2417.109197609153,5600.0
2404.16124980125,5589.4
2415.420566125774,5601.4
2470.17260335323,5658.4
2474.5959431940632,5670.1
2480.0376947817545,5680.6
2484.6684222826666,5689.6
2470.9281981334298,5679.8
2521.275194817721,5732.0
2512.4868195650647,5730.3
2495.309157315463,5717.0
2525.6870478484507,5749.0
2533.34799828218,5761.7
2529.0145420258186,5761.8
2540.3351201794717,5776.2
2530.904382636958,5770.7
2507.768662388738,5749.8
2559.4037398110086,5801.4
2584.1356841370653,5832.2
2597.947906166165,5852.5
2561.148362341328,5821.7
2506.875219091193,5768.3
2483.793364160422,5741.6
2523.726351209366,5778.2
2526.1377018736434,5783.2
2527.3037189949673,5786.2
2492.5913279863594,5753.1
2556.1295517229814,5814.6
2572.7388714544695,5837.0
2613.92983748151,5883.3
2558.9399972219876,5836.0
2524.1763536617977,5800.9
2501.784002953098,5776.1
2450.674536069428,5722.2
2453.326533422474,5718.6
2474.541935579795,5736.8
2555.554799140201,5818.0
2543.5057623028533,5813.9
2503.3651612121066,5776.9
2467.5474829479094,5739.5
2458.0273198551986,5726.2
2528.5469483895554,5794.0
2540.3239036257983,5811.3
2480.7403668332418,5755.8
2474.0822217623713,5745.9
2460.298858494637,5730.3
2495.440836078098,5763.2
2458.53183485736,5728.6
2477.7357391920373,5745.3
2481.7727193340984,5750.1
2462.1905281153413,5731.3
2483.5116099409233,5751.2
2454.4913625462364,5723.7
2404.5359437795273,5671.7
2395.9621187299563,5657.2
2424.2008974751957,5681.3
2449.2975164253658,5706.5
2463.649502940736,5722.9
2557.328061664813,5818.9
2569.8468942682584,5842.1
2559.1183203514533,5838.7
2575.968205713218,5859.5
2568.082129995968,5856.6
2586.2483393645616,5877.7
2557.6858228664264,5853.6
2508.083976538432,5804.5
2488.08694895564,5780.8
2473.3280979429446,5762.7
2513.2255172693094,5799.5
2504.345845348387,5792.9
2493.6134237071506,5782.4
2473.2440245407797,5761.3
2467.889488753539,5753.7
2493.748157810817,5777.9
2453.1301845440457,5738.9
2391.4995184170757,5674.0
2462.3238519220713,5737.0
2499.6054197801177,5776.9
2496.81437783231,5778.6
2518.714241664933,5802.6
2529.755747681688,5817.3
2492.0061834583107,5783.0
2522.180213570293,5811.8
2542.232164588363,5834.7
2557.909389533057,5854.2
2592.7907837559133,5893.2
2567.321842104501,5874.1
2569.1332825150475,5877.6
2583.2303287554787,5893.8
2605.710959711774,5919.6
2607.8417630614567,5926.5
2591.3396316249573,5913.6
2588.4885017056135,5912.0
2593.078997905757,5917.9
2608.0798326863664,5934.8
2628.296962556038,5958.2
2617.3847206199816,5951.7
2603.3103657577094,5939.7
2608.3898540160662,5945.4
2582.36789467592,5921.0
2583.6695646092135,5921.2
2585.037008210986,5922.7
2582.153944575493,5920.4
2593.069109597042,5931.7
2550.0034748521803,5890.3
2523.3549340515788,5860.6
2578.2698760738144,5911.6
2651.0537188932267,5987.8
2632.16353950871,5977.9
2654.9154479177887,6004.0
2555.7447780808016,5909.9
2549.7395249665956,5897.6
2474.8378244058586,5819.6
2507.3244178364907,5843.0
2480.811659385461,5814.7
2539.9958756173232,5869.6
2554.5175364209463,5887.3
2573.431786314933,5908.9
2547.140417920925,5886.0
2497.5737076785576,5835.9
2563.609372517758,5897.1
2523.561137441101,5861.2
2572.0178935703416,5907.7
2594.5615482001544,5934.3
2590.862689734171,5935.1
2572.5633553571706,5919.3
2596.307572001047,5943.2
2568.370628114026,5918.3
2557.0049484272085,5906.2
2584.0003037823262,5932.2
2574.941684121704,5925.6
2577.9202904592876,5929.2
2608.196396895235,5960.5
2616.2817470804757,5972.5
2580.9855486736483,5940.5
2552.5247400304506,5910.9
2577.7491222108833,5933.3
2565.9460901694533,5922.8
2563.958908466231,5920.4
2517.547971549663,5873.8
2510.1293645585656,5861.8
2601.545279924217,5950.1
2601.54838847636,5957.3
2594.694329874228,5954.1
2587.287735703939,5948.5
2658.3716443526905,6020.4
2628.6234428991456,5998.7
2621.0747145461,5993.0
2598.05917782408,5971.2
2597.271425356801,5969.5
2575.5622257550585,5947.8
2581.975455024763,5952.4
2572.6247083108915,5943.0
2538.2690645559906,5907.8
2570.710923460813,5936.5
2582.529514688523,5949.6
2584.9251897167696,5953.7
2580.7634351874594,5950.8
2579.657756255048,5950.2
2572.3210800466936,5943.3
2569.4793523460116,5940.2
2576.5849986821813,5947.1
2554.7312360996257,5926.0
2566.0740119533266,5935.7
2564.053925456112,5934.1
2583.2068250549037,5953.3
2592.06215285169,5964.2
2572.2462925155605,5946.5
2576.2933295153116,5950.0
2582.1304758594542,5956.3
2561.299216688496,5936.5
2570.710770251718,5944.6
2572.1393153329923,5946.5
2569.2566694980587,5944.1
2544.334242569563,5919.3
2527.9918478628715,5900.7
2560.9182982352904,5930.9
2579.8816946721604,5951.6
2554.8288986303264,5929.2
2539.5910384006033,5913.0
2521.460404793875,5893.1
2530.2518697832343,5899.2
2554.502588261981,5922.8
2527.0392470829934,5897.2
2550.982941634598,5919.3
2542.4938182849305,5912.3
2529.3082697235814,5899.0
2529.383233817449,5897.8
2548.815839632501,5916.6
2523.0678034570556,5892.4
2524.5397597579213,5892.1
2507.242338162458,5874.1
2523.924457201886,5888.6
2522.219770052196,5887.3
2528.561014954606,5893.5
2516.452411300258,5881.9
2479.4150988494375,5843.9
2515.5141958366376,5875.8
2519.26652386747,5880.8
2527.763335766026,5890.0
2553.8914371178676,5917.3
2552.519591445573,5919.2
2547.255168714919,5915.7
2546.484644980615,5915.7
2536.213903233454,5906.1
2548.5115435969433,5918.0
2546.469818852907,5917.2
2595.3604454525585,5966.7
2623.319867590206,6000.1
2616.6298729068585,5999.4
2632.508096863022,6018.5
2620.3080517353515,6010.5
2608.257029559401,6000.3
2595.8124819065984,5988.5
2581.1170826618672,5973.6
2600.572875606818,5992.0
2601.3321484572016,5994.5
2638.9767197290057,6033.4
2680.4591533021585,6079.7
2626.383429834806,6032.8
2647.8654244563613,6053.5
2626.921659391314,6035.3
2643.745415172365,6052.1
2647.021994350185,6057.7
2681.557248717454,6094.3
2682.8115830651577,6100.7
2654.3816024264925,6075.8
2689.3455788883816,6110.7
2655.8452042453546,6081.5
2663.469023867043,6088.7
2658.147320536221,6084.7
2685.146298011818,6112.4
2692.343776542289,6123.2
2716.883692597815,6150.9
2727.128582444687,6166.0
2725.0110677930643,6168.3
2719.491537719501,6165.9
2709.4639628127184,6158.0
2693.5923598625145,6143.2
2693.0838924387313,6142.5
2690.966301291641,6140.9
2687.1930256084634,6137.7
2686.1910123398216,6137.1
2683.335213263309,6134.8
2672.8198562331017,6124.7
2673.261511002482,6124.7
2668.305001992033,6119.9
2631.2495565527665,6082.7
2629.1698141082734,6077.1
2640.784008376684,6086.8
2607.9477443889114,6054.0
2607.5081635839206,6050.2
2620.37250415632,6061.2
2645.716435611996,6086.6
2593.450744818945,6036.7
2581.232373152022,6020.5
2593.948785496588,6030.0
2584.1461933223773,6019.5
2600.0288774561877,6033.7
2646.355366514007,6080.5
2663.8863298119372,6102.7
2637.2292636539937,6080.3
2627.3977172913023,6070.5
2557.0241805849373,5999.7
2564.4833734624463,6000.2
2553.1765597650024,5986.0
2555.5118534742132,5985.2
2558.686783682231,5986.5
2586.5326677706926,6013.2
2536.3482913455036,5964.8
2461.9804695101075,5886.1
2489.220551644323,5903.5
2453.0971576052457,5864.3
2497.512542330616,5902.4
2516.725482861481,5921.8
2464.4851135496087,5870.6
2508.7959966390995,5909.7
2525.83005639437,5928.0
2457.601911129328,5861.5
2445.5762421951003,5843.3
2454.9698645996477,5848.0
2473.2379320347964,5864.0
2436.5069448196928,5827.1
2420.6064331884845,5806.8
2432.038824521502,5813.8
2444.1023957804937,5823.9
2433.6599645335955,5812.8
2427.616646696581,5804.7
2461.6414298955337,5836.5
2399.5867266000205,5776.1
2427.7273652946233,5798.4
2432.7603530933357,5802.8
2444.403802956746,5813.9
2428.2190882554387,5798.1
2432.6112978112587,5800.7
2458.613624975382,5825.9
2449.5183957377553,5818.6
2450.563265667156,5819.4
2413.2828695124654,5782.0
2284.0139080764247,5648.8
2255.3368679715513,5604.9
2259.0176904914542,5596.9
2221.0950705747373,5551.4
2275.3410566555413,5595.9
2280.9365162500853,5599.9
2292.2881412828156,5609.1
2296.3097859835116,5611.8
2279.905616392304,5594.0
2308.9976103077915,5619.8
2355.0798333220705,5666.2
2333.562818614279,5648.6
2385.756258793464,5700.2
2390.024821958488,5709.2
2343.492005009728,5665.4
2364.0282045408276,5682.9
2363.1782322908,5682.6
2397.4074945452685,5716.8
2391.8353377534504,5714.5
2397.630483631127,5721.4
2357.2055151378445,5682.3
2308.0192908763183,5629.9
2310.3849096214053,5625.7
2213.0928865570095,5524.8
2243.886844734434,5543.2
2239.399862759469,5534.3
2272.712098222772,5563.3
2260.3288610374707,5550.7
2267.285263803943,5555.2
2275.5789109834423,5562.1
2314.7666155460893,5600.6
2369.478574633783,5658.2
2337.459203211634,5632.7
2313.056298004653,5608.5
2245.775928303724,5539.2
2266.95162097051,5552.6
2328.1062535500632,5611.4
2335.5763067733205,5622.9
2293.0619861905384,5582.7
2286.3325310410282,5572.9
2277.360457439712,5561.6
2192.2545022364293,5474.0
2215.0455491863167,5486.5
2204.205727224561,5471.8
2208.3808553652907,5471.6
2199.1597299116465,5459.4
2247.1151467091504,5503.8
2214.37152612724,5473.0
2226.682298833026,5482.2
2159.9196101051243,5414.5
2164.6660582582226,5411.4
2207.454314858588,5449.8
2196.6540303168977,5439.8
2198.32499506551,5439.8
2236.9940118173226,5477.1
2237.006122087064,5479.6
2235.623124045069,5479.0
2273.872081769675,5517.3
2219.1226882736205,5466.2
2265.2079287671195,5508.6
2251.3381038644934,5497.4
2294.3121708220356,5540.1
2292.4909334253502,5542.4
2268.4246978896667,5520.3
2271.034615987155,5521.8
2274.97691312034,5525.6
2235.08555860744,5486.0
2251.862231198758,5498.9
2213.846691111138,5460.4
2183.0822290940864,5425.2
2188.3531291235026,5424.7
2140.5462636292805,5373.7
2151.0874503280547,5376.9
2148.413821960432,5370.5
2160.5130079474898,5379.2
2162.93764445969,5380.0
2191.3995343676324,5406.9
2207.259471468149,5424.0
2215.5555668979187,5433.9
2232.42959127591,5452.1
2318.9218615866844,5540.8
2318.981908196795,5550.6
2309.4038044292,5546.4
2318.6809069086075,5558.4
2295.0188395823243,5537.9
2307.962226718743,5550.8
2311.615911905992,5556.3
2318.816676856777,5565.2
2340.3057671235047,5588.7
2348.796509914149,5600.8
2319.182961258339,5574.4
2303.050778889876,5557.6
2339.960408648327,5593.1
2351.85915708661,5608.2
2341.2159928603432,5600.6
2352.842474965932,5613.2
2324.1742949570244,5586.7
2358.8863166196115,5620.1
2371.7184820587477,5636.1
2373.1346695572324,5640.7
2348.039097845269,5617.9
2390.1746077453818,5659.3
2373.363002042106,5646.8
2373.2130687026884,5647.6
2374.144361665835,5649.6
2440.6411827991387,5717.2
2486.5067544822973,5770.7
2440.463952657377,5733.8
2429.5577098586973,5724.2
2452.2615855225704,5747.8
2451.9508198043986,5751.1
2467.848659677513,5769.6
2447.061004736591,5752.6
2502.42475774094,5808.7
2533.466577780119,5846.5
2508.0377268908005,5828.5
2470.287517870535,5793.3
2452.9076627962627,5774.8
2465.4665539452585,5786.0
2470.466064408469,5792.1
2460.6912451131243,5783.8
2478.821987568954,5802.2
2477.78560844821,5803.6
2532.962968345667,5860.4
2602.4356294286094,5936.8
2551.271647245829,5896.9
2558.0501482482236,5905.7
2521.9410131562354,5872.9
2525.7587347124486,5876.0
2515.1621246133404,5866.4
2473.230186842964,5824.6
2432.448896277524,5780.3
2417.0759879945495,5759.4
2444.63799871527,5782.5
2420.186459861371,5758.1
2455.1810528826572,5790.3
2463.3301074319706,5800.3
2499.442071135242,5838.0
2529.3876187412343,5872.5
2546.797050686423,5895.6
2507.218094976644,5861.4
2485.446381291811,5839.4
2511.5463088979495,5864.1
2481.46940304337,5836.4
2496.6882317493355,5850.2
2516.289430676684,5871.0
2487.2573702181276,5844.8
2473.694055562576,5830.2
2453.742598401921,5808.8
2405.7934972547346,5758.3
2465.5928126266676,5812.0
2420.3417968102513,5769.3
2387.8330786858123,5733.2
2402.9304937031766,5743.1
2395.4462344297262,5734.0
2461.8181093297862,5798.2
2430.7649458899004,5772.2
2471.381136705575,5812.1
2449.813626904534,5794.4
2482.7305563478203,5827.3
2489.116682097667,5837.3
2502.617334462843,5853.6
2484.9100688659096,5839.2
2467.98733244459,5822.8
2435.9296255443073,5789.9
2364.707337944524,5715.4
2333.725230260241,5675.7
2343.5058927189034,5677.5
2348.8134921991596,5678.7
2359.2052375634403,5686.4
2354.3773840643844,5680.3
2376.653506469861,5700.7
2412.282654075068,5737.0
2408.1466603547387,5736.3
2369.4369741534283,5698.8
2361.164546880841,5687.4
2361.1305356388543,5684.9
2373.336086144781,5695.5
2407.3385039663126,5729.5
2448.7684812385505,5774.0
2420.6392114939335,5751.5
2392.446628988074,5723.7
2366.3678050422313,5695.5
2355.084054836465,5680.7
2389.7704003950553,5712.3
2379.776212346006,5703.8
2371.9351097031367,5695.4
2353.2040532312394,5675.5
2355.132452672392,5674.8
2394.856023786914,5713.1
2420.18475179274,5741.3
2390.6698109451363,5715.6
2394.665782332989,5718.8
2395.997446916729,5720.4
2397.745269092767,5722.5
2411.109022693081,5736.3
2398.462301116643,5725.3
2412.6420325892927,5739.2
2442.7918572772924,5770.8
2443.2985785674673,5775.2
2437.3259875755975,5771.6
2463.6892455231828,5799.1
2512.8933078924993,5852.0
2485.485140036525,5831.9
2555.0690144705695,5903.3
2527.083648612838,5884.2
2508.209162811724,5868.1
2536.6884161345406,5897.4
2512.2606396883375,5877.2
2527.5992210723603,5893.1
2536.5180513727137,5904.7
2511.345967725387,5882.5
2478.957360238815,5849.9
2468.7953629026606,5837.1
2429.284101077595,5795.6
2419.3666046430444,5780.8
2398.7000613374303,5756.5
2447.746102928062,5801.2
2436.4936171899535,5792.1
2472.6302756070518,5827.8
2496.7081003946882,5855.2
2486.239085173177,5848.9
2508.4435011113,5872.6
2534.4199903994695,5902.1
2504.7879287462592,5877.4
2493.292253184424,5866.2
2526.4332598027017,5899.1
2527.7734561547104,5904.1
2510.203834748072,5889.0
2508.3407349727213,5887.3
2490.065190985825,5869.5
2492.9320747440916,5871.2
2515.3419923337387,5893.6
2530.1311466214106,5910.8
2523.247232056019,5906.9
2492.2278660037887,5877.2
2483.9028836295533,5867.0
2509.2279496408155,5890.9
2530.7230537980026,5914.3
2520.6721115170317,5907.5
2543.42824563334,5931.3
2590.818543674556,5982.0
2584.475626924022,5982.6
2556.8444216859643,5958.7
2515.024851356841,5917.1
2536.8164611494926,5935.7
2548.210597278387,5948.1
2555.0479391779086,5956.8
2570.4402432511715,5974.2
2595.590533642483,6002.4
2626.1336061015527,6037.6
2641.734410019426,6059.4
2620.385152570768,6043.8
2614.4431780533414,6039.9
2638.100789645646,6065.2
2623.348657841364,6054.6
2646.284982604134,6079.1
2653.6351201347525,6090.5
2623.426696282713,6064.0
2615.6245499947345,6056.1
2625.040240593866,6065.6
2683.6229796763405,6125.8
2650.569798313811,6100.0
2679.0305605581757,6129.7
2672.0719783439054,6127.3
2636.693617660837,6094.5
2650.6748656074865,6107.3
2688.570148985158,6146.8
2709.2821600774164,6172.7
2717.8803273463454,6186.8
2718.613474510929,6192.3
2721.965009093126,6199.4
2680.072802156811,6161.0
2663.2898289045665,6143.0
2654.716245959822,6133.1
2615.5799831330273,6093.0
2646.8067746666825,6120.2
2673.678192483874,6148.3
2646.121520646009,6124.1
2676.3856129164315,6153.7
2653.0109739380396,6133.5
2635.289045665069,6115.5
2669.37053748493,6148.2
2706.156044346344,6188.0
2704.422722438755,6191.8
2711.985779175879,6202.7
2711.6977494641114,6205.8
2740.9748893551014,6237.7
2721.089127299363,6223.0
2735.7481334174777,6239.3
2713.700963605325,6220.6
2726.473140068345,6233.8
2734.2063836033276,6243.9
2733.989248612321,6246.4
2734.116739761387,6248.7
2710.4619603315814,6227.0
2674.128186654575,6190.1
2684.4754374624636,6197.2
2689.1505053806018,6201.6
2662.0917946510845,6175.0
2683.2398648831354,6193.9
2729.093855445968,6240.9
2764.4143650131946,6281.5
2764.1404274191573,6287.9
2769.348570715479,6297.4
2760.3966692051254,6292.3
2748.112817450998,6282.2
2711.3863407826593,6246.4
2689.720816868522,6222.4
2668.8981121688576,6198.8
2759.882709795673,6286.5
2763.5846151190635,6297.6
2777.817337054098,6316.2
2723.1990736992084,6266.1
2771.4779938548945,6312.2
2784.450499531859,6329.7
2753.8458056106815,6303.3
2798.346187907565,6347.8
2821.9318211905893,6376.7
2836.260165468463,6396.9
2855.6936568355322,6421.9
2840.0916477299515,6412.4
2818.6105856036434,6393.9
2825.124734449959,6401.2
2801.2310804217605,6379.5
2810.3595750183276,6388.3
2771.586038856024,6351.1
2769.385193922197,6346.5
2814.6767862609377,6390.9
2877.8186884517836,6458.4
2852.6354514932045,6442.2
2866.9571808324167,6459.6
2894.520388880904,6491.5
2860.061987172552,6463.2
2878.8545017854767,6483.0
2858.8729031000353,6466.7
2796.721401564322,6405.5
2770.9116684018622,6375.0
2837.468233987935,6437.2
2843.4666050570418,6447.7
2799.5137539362354,6406.8
2837.2979906042647,6442.4
2832.369817516312,6440.7
2801.593339300701,6411.5
2810.43173562956,6418.7
2795.5920342670993,6404.4
2675.8868713565225,6283.8
2713.007737717453,6308.8
2706.9308878293477,6300.0
2704.6913100697648,6294.9
2706.173209146904,6294.1
2705.412386846382,6291.8
2747.413994954014,6332.5
2752.231741747382,6340.5
2754.9506319686416,6345.2
2753.445556109696,6345.2
2807.526660181669,6400.2
2813.8373641903954,6412.7
2826.340136337769,6429.5
2823.525418055129,6431.0
2851.8636736151925,6462.2
2860.7159112404015,6476.3
2860.1685207908313,6480.3
2845.563249673326,6469.1
2844.2503498039614,6469.2
2837.358856677376,6463.9
2846.2058069262575,6473.7
2871.8978272803274,6501.5
2848.6642273066836,6482.6
2834.8563073182067,6469.5
2846.503730147983,6481.0
2852.278015146635,6488.5
2829.1684910346135,6467.4
2867.3237006427703,6504.9
2922.173919195039,6563.8
2904.4673444337823,6554.2
2906.394955071729,6559.5
2917.4969223802846,6573.8
2894.722473517946,6554.9
2905.4137377258544,6566.4
2878.8049074460396,6542.3
2874.8206736525876,6537.8
2851.1060511588375,6514.2
2839.561273657492,6500.9
2852.4009704984524,6512.1
2842.345835232591,6502.7
2819.625182046739,6479.5
2844.1808784888867,6501.8
2848.5418449589483,6507.6
2875.367796379752,6535.7
2832.9297086959496,6496.9
2855.4452688567703,6517.5
2857.684306243493,6521.5
2842.4648839301126,6507.7
2870.626150668505,6535.5
2857.895056302365,6525.8
2877.614250690562,6546.2
2855.459927767797,6526.9
2872.0887402206868,6543.3
2884.989776050851,6558.3
2889.266015179108,6565.4
2873.595894949858,6552.2
2868.4065012495116,6547.4
2892.984908147097,6572.3
2918.871835109567,6601.3
2904.165399870173,6591.3
2883.7541594390887,6572.6
2870.3415727494184,6558.9
2888.5574717134077,6576.3
2889.7117994812115,6579.3
2908.9561892395914,6600.0
2887.2719845994543,6581.5
2869.0100498047077,6563.3
2811.6697940872677,6504.8
2822.6891449762606,6509.9
2815.3708533544686,6500.7
2877.554743624158,6560.9
2785.772129918812,6474.1
2826.06588294222,6507.8
2845.1674633241805,6527.7
2845.3123788629846,6529.9
2858.4702092734724,6544.2
2868.0122821289597,6555.9
2856.322816287196,6546.6
2852.7138514756125,6543.5
2890.047169127668,6581.2
2908.7655244690695,6604.2
3000.942655775755,6700.9
2996.044117093208,6708.3
2997.0103120787307,6716.3
