values_fd,values_o
151.53874023437493,5679.0
132.14306518554713,5668.3
176.2318249511718,5671.3
197.1404394531255,5654.5
160.6359680175783,5682.7
173.76740722656268,5730.0
39.39647033691381,5739.1
162.5324072265621,5762.0
169.14699768066475,5649.6
138.54542968750047,5666.5
186.91081054687493,5686.5
162.28653198242137,5675.3
160.44927246093812,5713.5
127.17400817871112,5724.9
113.45812377929633,5734.8
174.62398559570283,5711.2
199.90171752929655,5675.3
126.05215209960988,5701.8
167.96953552246123,5751.4
158.90384155273387,5725.3
172.65448791503968,5743.6
159.54661987304735,5751.3
151.11119018554746,5772.8
163.8930749511719,5780.3
156.12168945312533,5779.5
151.32221801757805,5791.7
109.78658691406235,5795.5
164.59333557128957,5794.6
142.72787475585938,5752.3
163.13131774902376,5766.9
175.45458923339902,5757.9
144.95040588378924,5770.1
162.40196655273394,5793.8
137.82050354003877,5786.1
168.33591674804666,5796.8
164.22784790039077,5782.2
142.0060894775388,5799.1
162.79115844726584,5810.7
161.88699645996076,5799.9
154.48586059570334,5810.7
138.9448425292976,5819.8
162.71422241210985,5821.3
171.3741546630863,5807.4
181.44278808593754,5818.0
156.79521911621123,5836.4
171.64533813476555,5864.2
154.1728070068366,5866.4
162.12018554687438,5884.0
178.72153198242177,5883.3
172.1340380859383,5891.0
141.38094177246057,5914.9
168.05909301757856,5931.2
182.2629345703126,5916.5
139.86689514160116,5929.6
149.287660522461,5955.9
170.3833142089852,5938.8
162.57084045410193,5932.6
132.22405700683612,5947.4
147.26956054687525,5953.5
161.25412963867257,5929.3
160.4395703125001,5921.5
165.73178710937464,5927.5
185.0150549316404,5932.2
173.72041076660116,5942.1
144.25084411621083,5970.9
160.49899047851613,5987.2
133.21506774902355,5973.9
140.52968688964847,5977.9
120.43502014160185,5954.1
141.7412152099614,5938.9
154.3547497558593,5903.8
192.9495404052741,5891.4
140.26396911621123,5891.4
135.43971313476504,5929.7
145.75675231933656,5913.4
177.59230468750047,5894.0
159.1593652343754,5885.5
154.08128784179735,5908.8
138.637884521484,5912.3
136.24127990722627,5911.1
161.4283453369144,5894.6
156.6381298828128,5876.5
184.25733459472667,5884.1
165.8955035400386,5886.1
165.08456909179677,5915.8
170.61471801757853,5925.7
128.62385253906268,5935.0
150.98171447753975,5949.6
173.75461547851592,5921.7
174.16977478027366,5917.9
155.12588317871086,5936.4
155.31999877929775,5954.3
144.2133605957033,5952.7
160.33494018554757,5951.8
156.05465698242188,5939.8
162.73831542968765,5944.5
181.17531188964858,5944.4
179.45636779785127,5951.1
156.36727478027387,5975.9
186.96496520996152,5997.9
136.98297241210912,5996.3
152.98477966308656,6025.9
164.20028808593815,6004.0
113.53709411621094,5999.9
145.8607678222661,6006.7
163.63309020996076,5962.4
148.5409020996094,5952.8
170.1555902099617,5960.4
134.75316772460974,5952.3
164.2077191162116,5966.4
147.77053344726573,5944.2
166.12844177246097,5952.9
118.95014770507805,5944.2
152.12581542968746,5954.5
157.60353454589858,5916.9
134.87824768066366,5914.6
128.99644531250033,5917.0
136.31793945312438,5896.5
159.05880004882874,5871.2
147.15768554687565,5854.0
148.2795593261717,5859.8
168.18153320312558,5853.0
163.64466186523532,5847.8
160.46334533691424,5862.6
168.445004882813,5872.0
144.69983459472678,5878.1
130.45290588378884,5892.1
150.11216186523416,5881.8
178.02002502441428,5858.1
153.31364746093732,5855.0
157.75424255371126,5879.4
152.0673425292971,5877.8
153.66402709960948,5881.3
142.39121520996105,5878.9
135.61027709960945,5878.3
161.88828552246105,5866.4
170.05798217773463,5848.3
146.3536871337892,5857.1
145.56130004882834,5873.2
154.44663085937464,5865.0
145.48572143554702,5856.8
121.14990844726526,5857.7
162.23656677246072,5849.4
147.01630004882827,5817.2
119.562255859375,5827.5
108.65413940429698,5821.3
82.11505981445316,5788.2
143.5397180175778,5745.7
174.85250488281235,5678.0
170.24512756347667,5674.1
164.9274322509773,5700.1
131.66791076660138,5720.1
141.66762145996108,5734.4
76.82918090820385,5715.2
165.57653198242224,5707.3
132.7755224609382,5634.5
146.0102581787114,5653.9
178.61197143554637,5637.8
101.28553344726515,5636.2
169.2460394287109,5666.9
166.73597290039106,5618.7
144.896909790039,5641.6
174.66192993164077,5659.7
108.07478576660105,5655.6
116.36469177246181,5681.9
156.0202453613283,5640.2
186.9245703125007,5609.5
173.85866210937547,5619.0
218.04755493164066,5658.2
133.9831451416012,5682.6
178.33141052246174,5750.9
127.48798217773492,5732.3
118.79556213378874,5760.6
153.5152453613282,5736.2
123.48124999999982,5705.0
150.6494726562505,5709.5
129.6836572265629,5683.0
168.65377502441424,5685.1
141.6392724609368,5665.5
106.15016052246119,5685.9
136.70706420898478,5677.8
124.11156311035211,5635.1
173.18833923339844,5624.9
208.67728088378863,5601.6
129.4575915527339,5628.3
116.0610308837895,5688.6
156.9564392089851,5667.3
128.8112701416021,5635.1
154.7987152099613,5644.9
182.54412475585923,5625.3
150.28881774902402,5632.9
139.40435485839862,5667.4
152.21753479003837,5668.1
115.93558227539143,5658.7
121.50323791503979,5662.6
144.40763549804706,5629.8
167.4077917480472,5604.3
152.2774572753915,5602.2
136.00343322753906,5622.6
116.21360229492257,5626.8
63.5484619140625,5615.0
95.36800354003935,5584.1
128.86706909179702,5501.8
105.02587036132809,5454.7
159.26417968750047,5441.5
144.47018554687565,5404.0
173.62057495117188,5422.3
129.0396191406253,5424.0
167.45398559570276,5455.2
75.65796752929691,5440.3
177.64422241210923,5465.3
129.54862731933554,5396.9
143.4556250000005,5434.5
143.16292968749985,5420.5
88.16778320312551,5422.0
155.23860717773368,5422.8
145.10565979003968,5368.6
137.00525024414128,5384.2
168.19950256347693,5387.6
138.75647521972678,5383.1
157.72003479003888,5410.1
123.3078479003907,5406.2
142.86013244628975,5422.1
94.39588012695367,5402.7
145.38515747070323,5404.2
144.1080822753911,5356.7
166.32862854003906,5362.6
199.5221667480464,5365.8
136.18880493164033,5391.2
159.11574279785145,5448.6
163.7355950927731,5440.4
125.84872497558626,5456.9
128.2511572265621,5477.0
144.65834533691395,5458.6
136.6101025390626,5444.0
156.8398394775386,5446.1
147.20231079101632,5439.7
147.34988220214927,5453.9
137.16170959472674,5457.6
159.1520855712888,5461.6
115.90652709960978,5455.3
146.5195355224605,5471.4
131.2017321777348,5443.3
136.00411682128924,5447.6
124.8671105957028,5435.7
148.0445104980472,5429.3
87.07947143554702,5411.8
97.76303344726603,5418.2
134.49094177246025,5362.9
143.57159301757838,5321.2
137.47596191406228,5317.0
146.06386291503895,5321.1
157.1436901855468,5318.8
129.2492272949221,5325.3
138.37033691406214,5342.5
162.07655822753986,5331.1
134.91715698242206,5329.8
108.8851904296871,5352.0
90.16478454589833,5345.9
200.37805236816348,5314.6
131.39749023437525,5266.0
160.0943151855472,5329.3
156.76672729492202,5319.3
144.17971191406195,5340.0
169.15800354003932,5356.1
120.2012487792972,5359.3
157.53230590820294,5387.7
158.21225463867177,5365.8
144.22884765624985,5383.0
139.74178222656246,5399.5
100.38719299316381,5401.6
131.37159179687478,5399.5
132.23774047851566,5358.2
169.83516540527307,5349.9
156.91459411621145,5341.9
154.66701782226573,5371.7
125.25131286621126,5386.9
214.20455932617188,5399.8
157.56883789062522,5383.0
154.95797241210948,5456.3
160.41343200683605,5468.9
152.36518554687518,5480.0
164.56278198242217,5496.3
140.47499511718797,5504.0
161.15227478027373,5523.9
176.49141052246068,5518.9
181.24153686523368,5535.3
161.93022033691432,5566.1
148.01793457031272,5600.5
173.6985357666017,5614.6
98.90584411621057,5614.9
118.49139282226588,5641.2
146.21953552246123,5591.4
186.10288452148507,5564.3
131.88368225097656,5565.1
159.82386779785156,5605.1
143.5838177490241,5588.9
152.47310485839807,5602.4
166.94296447753914,5598.6
202.69533813476573,5604.2
160.45747497558568,5623.9
70.86543457031257,5678.5
132.090938110352,5688.6
145.59488220214917,5609.9
167.36075256347704,5596.6
150.70930725097605,5595.6
178.362910766602,5616.1
105.8359417724605,5618.9
107.84481567382863,5649.7
133.95534179687547,5606.5
143.80043579101584,5568.2
184.1785345458993,5556.9
177.34147033691352,5555.1
166.6091845703122,5593.5
184.82166076660178,5623.1
182.40176208496177,5641.4
170.66463012695385,5677.7
123.99236450195349,5710.2
147.8730285644533,5730.2
180.75173217773408,5703.3
121.23513244628884,5702.1
131.2963098144528,5733.2
121.72389770507834,5703.2
199.58956542968735,5685.5
175.81771423339887,5658.4
93.52550354003961,5710.1
139.2581237792965,5734.8
144.50687622070382,5677.2
119.30072143554662,5668.8
99.33346313476613,5664.7
140.8340570068367,5635.4
172.13706054687464,5587.5
163.2334069824219,5582.8
180.69331542968757,5608.5
102.16228454589873,5623.9
147.13074768066417,5656.6
129.5991796875005,5609.5
196.89061523437522,5610.5
128.73638549804673,5592.8
92.40644409179731,5643.3
135.46096801757812,5622.7
144.589907226562,5568.0
147.35824768066414,5558.6
132.45937500000036,5557.5
184.34884765624975,5559.0
147.32418457031235,5545.5
130.9856451416017,5584.6
125.2108831787109,5584.4
26.750623779296802,5568.8
110.02052856445334,5548.2
203.5472595214851,5429.8
121.37762756347729,5400.1
126.11815490722711,5462.6
142.271177368164,5439.1
104.56893554687485,5423.0
132.8715319824223,5423.3
162.88927246093772,5385.5
165.56516052246116,5377.9
130.70956420898438,5399.8
166.54666076660124,5423.1
139.9758441162112,5410.9
111.32240844726584,5435.7
192.24021911621094,5432.4
199.34149047851588,5401.2
123.1757904052738,5452.4
39.03387145996112,5507.4
155.35345825195327,5484.7
117.26307006835941,5380.3
143.12833923339804,5396.9
169.85280822753975,5372.1
142.5235046386715,5374.8
96.24177734375007,5403.5
156.46177246093794,5403.5
195.29016052246152,5357.9
139.578314208984,5374.8
163.29074279785164,5428.6
180.2407904052734,5424.4
151.58156677246097,5445.4
128.24774536132827,5482.2
127.68615234375011,5489.0
176.68653808593808,5473.0
141.44676208496094,5457.4
163.66871215820356,5491.2
108.03711547851617,5487.7
137.4194427490238,5507.4
159.53271423339902,5470.4
141.5691558837898,5465.1
137.24913452148394,5481.3
159.58835021972664,5478.6
130.3475347900394,5472.1
139.26015258789084,5488.2
134.78992736816417,5474.1
193.15249023437536,5470.0
195.25951049804735,5461.3
141.74124877929717,5511.3
132.69836059570298,5560.7
153.07701049804746,5555.3
96.3803894042976,5542.3
151.1176574707033,5550.2
163.3884729003903,5500.7
168.9306597900386,5508.6
125.95870727539113,5527.2
84.88843322753928,5550.6
145.4801843261721,5530.3
185.06590820312522,5470.5
93.05206420898503,5473.8
166.23646545410156,5515.1
165.29319763183594,5462.4
115.85543945312475,5486.5
69.40380004882809,5507.2
159.3126855468745,5478.0
140.22278198242202,5404.3
121.53716308593721,5423.5
171.56344177246137,5420.9
134.4704406738283,5400.2
138.11063476562504,5430.5
90.31933715820378,5421.7
51.1246154785149,5417.7
125.13006774902351,5365.9
104.66646423339807,5277.4
190.97050354003932,5266.1
151.4809167480471,5232.8
147.8590002441406,5287.2
91.11335021972627,5298.6
88.29128479003884,5307.1
150.81058227539143,5258.7
178.02511291503924,5210.1
127.98941284179637,5225.3
127.46706420898408,5265.8
164.62343811035134,5254.6
173.02550720214913,5244.4
103.27920959472704,5271.6
163.23228088378892,5305.6
119.69610717773412,5268.8
103.48825744628903,5294.6
136.73588012695382,5274.7
131.05525512695385,5240.2
145.32986450195312,5240.2
157.58990356445338,5233.7
135.08725952148507,5241.8
166.9420025634763,5261.6
158.37502990722624,5258.1
149.7313726806642,5287.1
174.08230468749935,5306.0
135.25999023437544,5316.0
145.44566284179655,5350.3
157.75259155273397,5344.3
147.8870855712894,5349.6
115.50879272460952,5366.8
165.86637145996156,5373.4
147.4824035644533,5347.7
177.35225952148448,5373.8
139.91440490722653,5379.6
133.10459533691483,5415.6
160.63312988281177,5412.5
108.89460021972718,5403.6
134.14825744628888,5422.6
140.72798950195283,5388.7
185.5630285644529,5382.2
149.4872595214838,5381.8
147.63502990722645,5426.1
150.83762268066403,5432.1
138.32144531250015,5437.0
134.39096679687555,5445.0
90.7901428222658,5440.2
133.60746520996145,5431.9
95.11307006835978,5380.3
167.47458923339855,5373.9
55.99780822753928,5328.1
168.85100463867184,5356.8
190.00187499999993,5271.5
166.23000000000047,5304.0
79.56730468749993,5354.0
134.67571289062562,5378.5
182.68316772460912,5316.3
139.22824645996025,5312.9
161.58033325195356,5356.2
117.89254272460948,5353.8
113.50574645996039,5374.9
134.84918090820338,5351.2
144.96090698242188,5324.8
176.13331542968717,5320.5
191.0147845458987,5325.9
129.82522033691475,5362.1
163.48197753906243,5411.5
128.20503479003946,5398.1
177.45015258789044,5420.2
130.79209533691392,5405.6
143.89408691406243,5441.5
152.58573791503932,5428.6
158.6454675292971,5430.3
162.98777709960905,5440.3
133.98766052246083,5455.9
186.6165368652346,5475.3
151.22897033691333,5465.1
138.87812988281257,5508.5
125.44512756347649,5514.1
133.6376275634766,5508.1
137.78858459472667,5489.1
127.53636291503881,5479.1
153.47421752929768,5473.3
233.784124755859,5457.3
164.13247009277347,5467.9
144.40007263183634,5557.9
148.5023144531251,5574.0
132.7720227050786,5571.7
193.03739746093743,5574.0
134.63078552246134,5560.4
152.41966186523496,5607.8
136.54002502441472,5594.1
158.46999511718786,5600.0
204.32174743652376,5589.4
161.58694274902336,5601.4
159.61800720214887,5658.4
158.36512756347656,5670.1
139.76545959472605,5680.6
201.0621832275392,5689.6
150.00455932617206,5679.8
137.08018554687533,5732.0
181.7553796386719,5730.3
164.37144531250033,5717.0
151.6458691406251,5749.0
165.65000122070342,5761.7
146.46726440429666,5761.8
130.44986450195302,5776.2
202.03595825195407,5770.7
184.31254272460956,5749.8
174.12656677246105,5801.4
123.31044067382845,5832.2
98.687744140625,5852.5
123.44990356445305,5821.7
186.68298217773463,5768.3
157.54700744628917,5741.6
154.92775512695334,5778.2
118.85890747070334,5783.2
211.73275024414033,5786.2
176.49377990722678,5753.1
200.05305236816366,5814.6
108.23643554687442,5837.0
116.97153198242177,5883.3
126.64019042968721,5836.0
97.13372985839851,5800.9
145.32753479003895,5776.1
168.2274572753904,5722.2
232.22343322753932,5718.6
150.55090698242202,5736.8
115.51749511718754,5818.0
113.36497009277355,5813.9
136.4738226318359,5776.9
217.7966894531246,5739.5
171.0025500488282,5726.2
97.45749023437565,5794.0
139.8717175292968,5811.3
134.99465209960908,5755.8
182.950258178711,5745.9
117.4652917480471,5730.3
166.2537072753903,5763.2
156.01103088378932,5728.6
132.25384155273514,5745.3
169.9005035400396,5750.1
123.94163940429644,5731.3
97.59400512695265,5751.2
133.14713012695302,5723.7
172.25673950195323,5671.7
174.90668090820327,5657.2
166.79403198242198,5681.3
246.61562011718797,5706.5
178.22631774902402,5722.9
150.506229858398,5818.9
173.98493713378866,5842.1
151.40596801757783,5838.7
174.7669775390632,5859.5
130.69065979003972,5856.6
103.98452758789062,5877.7
127.50180236816414,5853.6
133.08350585937478,5804.5
187.6408190917973,5780.8
146.51077270507812,5762.7
141.40687011718728,5799.5
130.43852478027384,5792.9
143.13338317871148,5782.4
175.0538464355468,5761.3
113.2446154785157,5753.7
84.81997009277347,5777.9
210.4011273193364,5738.9
191.99240234374975,5674.0
154.2914404296871,5737.0
175.72863220214822,5776.9
167.58795959472718,5778.6
118.75343322753997,5802.6
179.78893432617224,5817.3
176.14413085937485,5783.0
173.20476440429684,5811.8
193.13588012695345,5834.7
136.52265747070305,5854.2
157.2415002441412,5893.2
170.56983459472667,5874.1
180.8972808837898,5877.6
162.90216186523412,5893.8
142.8345953369144,5919.6
153.32553222656225,5926.5
161.05190002441395,5913.6
172.38489746093728,5912.0
179.59025817871134,5917.9
150.4585144042967,5934.8
144.07775512695298,5958.2
161.3318371582027,5951.7
131.80221313476613,5939.7
155.0469476318358,5945.4
156.93625976562453,5921.0
153.20621215820393,5921.2
166.65615844726562,5922.7
114.57512145996134,5920.4
123.93740356445323,5931.7
204.1353845214844,5890.3
232.59045959472678,5860.6
149.0895855712888,5911.6
182.78484741210923,5987.8
64.12477966308597,5977.9
140.60019042968815,6004.0
76.51988220214935,5909.9
174.31190490722656,5897.6
125.63469299316421,5819.6
206.86366210937467,5843.0
173.08058227539095,5814.7
176.56208557128957,5869.6
132.72172241210956,5887.3
103.8635296630855,5908.9
213.2026904296872,5886.0
120.35247985839851,5835.9
199.50388244628903,5897.1
182.7811145019532,5861.2
157.20740356445276,5907.7
140.0150915527347,5934.3
178.90675354003906,5935.1
131.67624877929666,5919.3
142.66437622070316,5943.2
180.75038940429658,5918.3
149.7376574707032,5906.2
158.9903479003906,5932.2
187.02681213378946,5925.6
169.20649536132805,5929.2
125.06312500000058,5960.5
125.57802734375036,5972.5
176.85802246093772,5940.5
145.78111755371083,5910.9
152.82421752929713,5933.3
108.75340209960996,5922.8
141.08049255371134,5920.4
241.88753784179698,5873.8
165.48696655273488,5861.8
153.3504058837898,5950.1
150.6190368652351,5957.3
227.9150250244138,5954.1
138.04341308593757,5948.5
151.2503167724608,6020.4
135.38106567382783,5998.7
154.5260644531245,5993.0
134.95880004882838,5971.2
160.21446289062533,5969.5
146.95984741211032,5947.8
120.58030700683594,5952.4
182.94393554687485,5943.0
169.61485229492246,5907.8
160.58822753906225,5936.5
153.4816168212892,5949.6
155.54000122070283,5953.7
149.27812377929695,5950.8
152.74812622070294,5950.2
162.7565417480473,5943.3
135.1751525878908,5940.2
164.75656799316403,5947.1
154.44241210937525,5926.0
174.93183227539066,5935.7
167.63050354003917,5934.1
139.11894409179695,5953.3
159.17524536132805,5964.2
162.5704296875001,5946.5
136.70268554687573,5950.0
163.46297729492198,5956.3
158.13803222656225,5936.5
153.7408453369144,5944.6
131.17533691406243,5946.5
136.19300354003917,5944.1
184.65134643554666,5919.3
177.1035607910153,5900.7
134.3212298583985,5930.9
138.90931213378917,5951.6
134.93159301757805,5929.2
160.3213525390629,5913.0
178.59849182128892,5893.1
130.4343762207036,5899.2
176.29312377929637,5922.8
148.9064855957031,5897.2
141.73181518554702,5919.3
153.33268432617206,5912.3
173.58903320312493,5899.0
131.55706420898423,5897.8
153.80093811035204,5916.6
136.66050720214844,5892.4
168.2676275634767,5892.1
153.61983459472594,5874.1
160.7109332275395,5888.6
143.2515319824215,5887.3
116.12437011718703,5893.5
184.39977478027413,5881.9
159.99736755371032,5843.9
163.68994018554622,5875.8
182.1308093261723,5880.8
157.87788085937518,5890.0
151.92413940429742,5917.3
155.20400512695323,5919.2
145.68703247070334,5915.7
166.70702758789048,5915.7
154.8303179931645,5906.1
204.80750976562467,5918.0
191.2014074707031,5917.2
157.59567993164092,5966.7
176.56771545410174,6000.1
150.43925231933554,5999.4
147.3854296874997,6018.5
145.46581054687522,6010.5
142.01797729492137,6000.3
174.8530322265624,5988.5
160.22699768066377,5973.6
196.31490234374996,5992.0
205.60091308593746,5994.5
113.79137145996083,6033.4
177.9473059082029,6079.7
141.1958093261719,6032.8
174.79465820312544,6053.5
164.86673217773387,6035.3
195.7472418212892,6052.1
167.24500122070276,6057.7
135.39499877929666,6094.3
193.7987512207028,6100.7
132.03456909179658,6075.8
166.14606567382816,6110.7
155.9993847656251,6081.5
187.32808715820283,6088.7
171.90865844726613,6084.7
188.69021911621076,6112.4
177.21908813476512,6123.2
164.515932006836,6150.9
159.57258789062507,6166.0
153.89797241210908,6168.3
146.66007263183565,6165.9
160.20731445312504,6158.0
159.6238977050789,6143.2
157.96091308593714,6142.5
160.438539428711,6140.9
158.78433227539062,6137.7
150.88425354003994,6137.1
160.5335144042965,6134.8
155.97308715820327,6124.7
123.33365844726632,6124.7
153.18728942871167,6119.9
169.09058227539026,6082.7
127.20905822753866,6077.1
154.3386999511722,6086.8
169.72750976562565,6054.0
184.76765747070294,6050.2
110.47659790039052,6061.2
141.078062133789,6086.6
167.1533703613286,6036.7
148.0131250000004,6020.5
171.96269531249982,6030.0
205.52168945312496,6019.5
182.92481567382856,6033.7
138.32274414062522,6080.5
149.2760559082035,6102.7
88.3180749511721,6080.3
156.31063476562485,6070.5
143.31693481445382,5999.7
155.99544067382794,6000.2
158.39231445312544,5986.0
183.8766906738283,5985.2
110.08024414062493,5986.5
76.72677856445353,6013.2
170.0409118652342,5964.8
116.17992736816359,5886.1
191.10696289062525,5903.5
175.24277709961007,5864.3
104.70828552246076,5902.4
191.98735717773434,5921.8
174.35806213378874,5870.6
89.54462036132827,5909.7
134.08480468749985,5928.0
157.65456054687456,5861.5
169.62162963867195,5843.3
117.4100976562504,5848.0
131.78471191406243,5864.0
158.94636291503866,5827.1
162.87859252929684,5806.8
142.01715209961003,5813.8
144.22275817871105,5823.9
183.98081909179655,5812.8
93.56346801757809,5804.7
172.48793457031206,5836.5
157.13752014160127,5776.1
163.5280902099612,5798.4
137.0786950683596,5802.8
154.42497985839873,5813.9
177.5298394775391,5798.1
146.2285607910153,5800.7
153.3646868896485,5825.9
115.37834045410182,5818.6
17.689057006836265,5819.4
101.21758789062551,5782.0
138.08599975586003,5648.8
101.22862243652344,5604.9
189.1436224365234,5596.9
151.94924743652336,5551.4
156.29256774902387,5595.9
150.15708923339844,5599.9
129.57405822753935,5609.1
172.2195593261722,5611.8
194.53288085937584,5594.0
132.23966674804615,5619.8
199.45784790039033,5666.2
159.85575744628932,5648.6
106.27996215820349,5700.2
165.17649047851592,5709.2
149.2919427490233,5665.4
183.36083923339902,5682.9
148.57843322753888,5682.6
156.8509069824222,5716.8
111.25052246093765,5714.5
95.83184020996123,5721.4
142.34066772461028,5682.3
46.67449645996112,5629.9
161.03000122070353,5625.7
137.04562377929688,5524.8
174.06398559570334,5543.2
134.12576049804647,5534.3
149.90663940429658,5563.3
152.83078247070353,5550.7
184.669000244141,5555.2
205.53022521972707,5562.1
124.39575744628928,5600.6
123.05255981445316,5658.2
77.34856567382758,5632.7
157.15803710937507,5608.5
204.87380493164073,5539.2
160.1957427978523,5552.6
107.67454040527355,5611.4
135.7908441162117,5622.9
134.75606079101544,5582.7
58.12353454589902,5572.9
154.111997680664,5561.6
129.6173046875001,5474.0
143.08590820312475,5486.5
131.42456420898452,5471.8
187.41939514160185,5471.6
114.7294378662109,5459.4
152.13494995117162,5503.8
76.42606445312504,5473.0
137.4226477050779,5482.2
180.37552246093765,5414.5
133.9692425537114,5411.4
142.55724487304724,5449.8
180.09503784179742,5439.8
147.15975952148438,5439.8
143.29877990722616,5477.1
182.1093023681642,5479.6
94.63913085937565,5479.0
184.67404174804688,5517.3
134.40755493164033,5466.2
186.74093811035164,5508.6
148.74156188964844,5497.4
123.44252014160156,5540.1
145.88299255371112,5542.4
148.7831628417971,5520.3
105.53716186523434,5521.8
155.96690002441392,5525.6
106.15249511718775,5486.0
107.22141540527355,5498.9
141.0755120849617,5460.4
91.38650512695312,5425.2
143.0480871582031,5424.7
134.81971313476515,5373.7
149.52382263183608,5376.9
142.21043945312522,5370.5
168.14389770507842,5379.2
159.67009277343732,5380.0
152.68602966308663,5406.9
161.0751904296876,5424.0
232.24958923339818,5433.9
157.35290588378848,5452.1
141.73581420898427,5540.8
157.49324279785196,5550.6
125.692997436523,5546.4
157.7828997802735,5558.4
151.51486755371025,5537.9
154.88388549804677,5550.8
169.79788940429717,5556.3
159.36111450195312,5565.2
120.90845825195265,5588.7
128.9011950683589,5600.8
180.98800720214876,5574.4
162.76210021972656,5557.6
139.97378479003874,5593.1
159.4353479003903,5608.2
121.14575744628928,5600.6
179.42140747070334,5613.2
164.32087524414146,5586.7
152.9277252197262,5620.1
125.37733947753895,5636.1
188.32826782226584,5640.7
137.0398675537108,5617.9
148.73191284179666,5659.3
150.2685095214847,5646.8
215.94960021972656,5647.6
205.1820074462894,5649.6
115.8511145019529,5717.2
140.03625122070298,5770.7
173.63187377929717,5733.8
154.7405285644536,5724.2
169.5447595214846,5747.8
134.89137756347645,5751.1
206.70210021972707,5769.6
191.61056213378924,5752.6
136.36837036132874,5808.7
117.37042968749938,5846.5
132.73811523437507,5828.5
162.3493151855473,5793.3
158.2486022949215,5774.8
143.8872119140624,5786.0
170.0280035400392,5792.1
154.1446667480468,5783.8
209.17755493164077,5802.2
231.58439514160182,5803.6
117.75559020996116,5860.4
162.64629272460934,5936.8
122.43334411621072,5896.9
156.48471313476603,5905.7
144.71852966308597,5872.9
111.96519042968794,5876.0
107.60271423339873,5866.4
129.78083557128957,5824.6
173.7879724121094,5780.3
127.93934997558608,5759.4
182.77033691406268,5782.5
162.76011291503892,5758.1
190.1955651855469,5790.3
188.64287963867173,5800.3
178.07259765625076,5838.0
121.10793457031286,5872.5
131.0494927978516,5895.6
177.46194274902336,5861.4
126.81906188964876,5839.4
166.34791076660167,5864.1
174.6953167724614,5836.4
128.40755004882794,5850.2
138.20413085937525,5871.0
131.29562377929778,5844.8
101.47273559570385,5830.2
203.65619018554662,5808.8
111.14018432617195,5758.3
114.3303808593746,5812.0
159.53904174804666,5769.3
141.8914025878903,5733.2
214.50156799316392,5743.1
127.72750976562475,5734.0
190.8026574707028,5798.2
135.8150549316406,5772.2
184.5825201416019,5812.1
163.7479925537118,5794.4
169.76691284179742,5827.3
139.644232177734,5837.3
136.5366168212895,5853.6
119.55908325195287,5839.2
76.70349975586032,5822.8
108.56016540527344,5789.9
149.8440667724608,5715.4
150.27731567382853,5675.7
156.79409179687445,5677.5
143.35076782226588,5678.7
169.36338317871105,5686.4
186.4276940917971,5680.3
150.75817504882798,5700.7
113.06124023437496,5737.0
137.30296752929735,5736.3
146.52349975586003,5698.8
159.76934509277362,5687.4
183.75862731933648,5684.9
195.70687499999985,5695.5
130.12437500000033,5729.5
122.64269531250011,5774.0
121.38668945312475,5751.5
134.03731567382783,5723.7
180.36649414062504,5695.5
142.1983605957039,5680.7
141.12296752929706,5712.3
129.40484741210912,5703.8
147.80905700683616,5695.4
187.24715820312576,5675.5
179.07821655273438,5674.8
125.67915588378946,5713.1
152.62384155273412,5741.3
151.79458557128964,5715.6
152.2985974121093,5718.8
164.06530700683652,5720.4
139.90561523437555,5722.5
163.92826049804717,5736.3
182.5837487792969,5725.3
156.6343762207025,5739.2
148.1034167480475,5770.8
178.919000244141,5775.2
205.77940490722722,5771.6
134.77127502441363,5799.1
224.00989746093728,5852.0
137.55775817871108,5831.9
137.90654174804695,5903.3
182.95505493164092,5884.2
135.3029107666025,5868.1
169.6966644287113,5897.4
166.67159790039113,5877.2
133.07368713378855,5893.1
121.28827270507827,5904.7
139.98581542968805,5882.5
111.41988220214807,5849.9
136.34858459472707,5837.1
127.09468322753855,5795.6
195.23119995117213,5780.8
144.2430371093751,5756.5
187.52620727539033,5801.2
181.22800354003903,5792.1
148.04947143554728,5827.8
177.08418579101635,5855.2
184.2186322021489,5848.9
130.93055725097656,5872.6
142.4954107666017,5902.1
186.62166442871057,5877.4
160.63275024414088,5866.2
140.0012799072265,5899.1
152.52742736816435,5904.1
136.70143554687547,5889.0
155.3518249511717,5887.3
176.55928710937496,5869.5
172.4387072753907,5871.2
151.66708557128914,5893.6
125.26379272460963,5910.8
143.37094177246126,5906.9
177.66639770507845,5877.2
178.60364746093728,5867.0
149.00631286621046,5890.9
178.71018432617257,5914.3
206.96206054687536,5907.5
158.83172729492162,5931.3
133.1576025390632,5982.0
114.2481597900387,5982.6
172.93597290039088,5958.7
168.65378479003903,5917.1
165.13183227539048,5935.7
173.97300354003892,5948.1
185.43572143554684,5956.8
193.43293579101646,5974.2
181.1228118896488,6002.4
143.97689514160174,6037.6
154.3793402099609,6059.4
183.75504272460967,6043.8
149.2122894287113,6039.9
183.1815002441408,6065.2
171.5581549072267,6054.6
133.64637268066417,6079.1
150.65072265625076,6090.5
168.28500488281225,6064.0
219.647334594727,6056.1
136.4321832275391,6065.6
189.21244995117195,6125.8
159.20961914062536,6100.0
127.98480590820327,6129.7
172.00143432617188,6127.3
200.1206152343757,6094.5
188.19201049804724,6107.3
176.7481237792972,6146.8
168.23836059570294,6172.7
